region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
North America,request,0,request_count,"Help with emoji implementation, formatting, and modification tasks",137.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with emoji implementation, formatting, and modification tasks",0.05992319333759057,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with ethics-related academic assignments and professional projects,253.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with ethics-related academic assignments and professional projects,0.11066107966722943,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with file system navigation, access, and basic file management tasks",325.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with file system navigation, access, and basic file management tasks",0.14215356083735006,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with film and television screenplay writing and production tasks,330.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with film and television screenplay writing and production tasks,0.14434053869638622,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with flight booking, searching, and reservation management",453.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with flight booking, searching, and reservation management",0.19814019402867555,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with fluid mechanics and computational fluid dynamics problems,177.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with fluid mechanics and computational fluid dynamics problems,0.07741901620987984,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with general PHP programming tasks and troubleshooting,130.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with general PHP programming tasks and troubleshooting,0.056861424334939986,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with hotel booking communications and hospitality business operations,195.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with hotel booking communications and hospitality business operations,0.08529213650241002,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with industrial engineering systems and technical documentation,230.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with industrial engineering systems and technical documentation,0.1006009815156631,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with internship applications, reports, and documentation",198.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with internship applications, reports, and documentation",0.08660432321783168,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with keyboard shortcuts, input devices, and interface programming",234.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with keyboard shortcuts, input devices, and interface programming",0.10235056380289198,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with linear algebra, matrix operations, and computational mathematics",202.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with linear algebra, matrix operations, and computational mathematics",0.0883539055050606,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with low-level systems programming and reverse engineering tasks,340.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with low-level systems programming and reverse engineering tasks,0.14871449441445853,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with mathematical logic and theoretical computer science concepts,219.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with mathematical logic and theoretical computer science concepts,0.09578963022578356,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with medical education applications and exam preparation,466.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with medical education applications and exam preparation,0.2038263364621696,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with monitor setup, display configuration, and screen troubleshooting",225.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with monitor setup, display configuration, and screen troubleshooting",0.09841400365662695,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with music discovery, creation, production, and industry tasks",644.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with music discovery, creation, production, and industry tasks",0.2816827482438568,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with news article writing, editing, and journalism tasks",418.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with news article writing, editing, and journalism tasks",0.18283134901542253,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with numerical computations and programming number formatting tasks,330.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with numerical computations and programming number formatting tasks,0.14434053869638622,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with organizational management and leadership development tasks,729.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with organizational management and leadership development tasks,0.3188613718474714,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with payment processing systems and credit card services,425.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with payment processing systems and credit card services,0.18589311801807312,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with personal color analysis and aesthetic color coordination,264.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with personal color analysis and aesthetic color coordination,0.11547243095710892,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with personal name suggestions, etymology, and name processing tasks",254.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with personal name suggestions, etymology, and name processing tasks",0.1110984752390366,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with phone number management and voice calling system configuration,262.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with phone number management and voice calling system configuration,0.11459763981349452,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with physics problem solving and educational content creation,245.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with physics problem solving and educational content creation,0.10716191509277155,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with poetry creation, analysis, and improvement tasks",303.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with poetry creation, analysis, and improvement tasks",0.13253085825759098,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with printer setup, troubleshooting, and print software development",201.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with printer setup, troubleshooting, and print software development",0.08791650993325341,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with random number generation and lottery prediction systems,251.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with random number generation and lottery prediction systems,0.10978628852361495,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with rental agreements and tenant-landlord housing documents,533.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with rental agreements and tenant-landlord housing documents,0.2331318397732541,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with repository hosting platform setup and management tasks,373.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with repository hosting platform setup and management tasks,0.1631485482840971,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with robotics programming, control systems, and hardware integration",327.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with robotics programming, control systems, and hardware integration",0.14302835198096456,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with shipping, logistics, packing, and delivery operations",245.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with shipping, logistics, packing, and delivery operations",0.10716191509277156,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with social justice and inequality academic research and writing,342.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with social justice and inequality academic research and writing,0.14958928555807294,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with social media platform operations and data analysis,466.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with social media platform operations and data analysis,0.20382633646216966,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with software development workflow and project maintenance tasks,303.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with software development workflow and project maintenance tasks,0.13253085825759098,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with storage system configuration and data management planning,250.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with storage system configuration and data management planning,0.10934889295180768,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with technical color programming and color code implementation,201.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with technical color programming and color code implementation,0.08791650993325338,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with text parsing, regex patterns, and string manipulation tasks",259.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with text parsing, regex patterns, and string manipulation tasks",0.11328545309807285,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with time calculations, duration tracking, and timer programming",322.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with time calculations, duration tracking, and timer programming",0.14084137412192835,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with timezone conversions and timestamp formatting,184.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with timezone conversions and timestamp formatting,0.0804807852125305,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with traditional card, board, gambling and puzzle games",480.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with traditional card, board, gambling and puzzle games",0.2099498744674709,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with unit conversions and measurement calculations,217.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with unit conversions and measurement calculations,0.09491483908216913,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with video processing programming and technical development tasks,240.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with video processing programming and technical development tasks,0.10497493723373537,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with visual art education, analysis, and creative projects",294.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with visual art education, analysis, and creative projects",0.12859429811132592,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with vocabulary games, word puzzles, and educational word activities",465.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with vocabulary games, word puzzles, and educational word activities",0.20338894089036236,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with vocabulary, terminology, synonyms, and word definitions",228.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with vocabulary, terminology, synonyms, and word definitions",0.09972619037204859,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with weather information, forecasting, and application development",234.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with weather information, forecasting, and application development",0.102350563802892,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help with web browser configuration, features, and troubleshooting",236.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help with web browser configuration, features, and troubleshooting",0.10322535494650652,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with workflow automation platform setup and configuration,335.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with workflow automation platform setup and configuration,0.1465275165554224,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help with workplace safety and risk management documentation,249.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help with workplace safety and risk management documentation,0.10891149738000047,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help write and improve cover letters for job applications,764.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help write and improve cover letters for job applications,0.3341702168607245,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help write and modify specific SQL queries for data retrieval and analysis,335.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help write and modify specific SQL queries for data retrieval and analysis,0.14652751655542237,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Help write and revise academic thesis and research paper sections,329.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Help write and revise academic thesis and research paper sections,0.14390314312457897,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help write, debug, optimize, and explain SQL queries",424.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help write, debug, optimize, and explain SQL queries",0.18545572244626593,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Help write, edit, and format medical documents and academic content",439.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Help write, edit, and format medical documents and academic content",0.19201665602337437,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Identify objects, people, plants, or items shown in provided images",472.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Identify objects, people, plants, or items shown in provided images",0.20645070989301298,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Implement OAuth authentication and API token management systems,338.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Implement OAuth authentication and API token management systems,0.14783970327084403,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Implement and fix scrolling functionality in web and mobile applications,86.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Implement and fix scrolling functionality in web and mobile applications,0.037616019175421796,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Improve and beautify existing UI code styling and visual design,193.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Improve and beautify existing UI code styling and visual design,0.08441734535879553,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Improve and refine scientific manuscript writing and formatting,284.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Improve and refine scientific manuscript writing and formatting,0.12422034239325357,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Improve and reformat existing legal document writing and structure,214.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Improve and reformat existing legal document writing and structure,0.09360265236674742,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Interpret personal medical test results and explain health conditions,496.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Interpret personal medical test results and explain health conditions,0.21694820361638656,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Modify AI communication style to be more direct, critical, or human-like",511.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Modify AI communication style to be more direct, critical, or human-like",0.223509137193495,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Modify and debug statistical analysis code for research projects,236.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Modify and debug statistical analysis code for research projects,0.10322535494650645,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Modify and fix existing HTML files and code structures,331.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Modify and fix existing HTML files and code structures,0.14477793426819344,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Modify existing React components to change behavior and functionality,110.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Modify existing React components to change behavior and functionality,0.048113512898795396,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Optimize application and code performance to reduce processing time,293.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Optimize application and code performance to reduce processing time,0.12815690253951864,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Optimize job applications and recruitment processes using ATS matching,1030.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Optimize job applications and recruitment processes using ATS matching,0.45051743896144797,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Optimize slow database queries and improve SQL performance,182.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Optimize slow database queries and improve SQL performance,0.07960599406891597,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Perform tarot readings and create fortune-telling business content,118.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Perform tarot readings and create fortune-telling business content,0.05161267747325326,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Process meeting transcripts into summaries and structured documentation,535.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Process meeting transcripts into summaries and structured documentation,0.23400663091686857,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Proofread and edit professional business documents and communications,526.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Proofread and edit professional business documents and communications,0.23007007077060349,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide AI business consulting and strategic development assistance,834.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide AI business consulting and strategic development assistance,0.3647879068872306,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide AI education guidance and create comprehensive learning materials,277.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide AI education guidance and create comprehensive learning materials,0.12115857339060293,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Provide JavaScript programming education, explanations, and code analysis",287.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Provide JavaScript programming education, explanations, and code analysis",0.12553252910867527,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide K-12 teaching and school administration support materials,512.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide K-12 teaching and school administration support materials,0.22394653276530221,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide Spanish translation and language assistance services,223.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide Spanish translation and language assistance services,0.09753921251301252,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide TypeScript development assistance and code guidance,241.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide TypeScript development assistance and code guidance,0.1054123328055426,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide advanced statistical analysis and modeling for research projects,326.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide advanced statistical analysis and modeling for research projects,0.14259095640915723,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide advice and information about sleep problems and sleep health,431.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide advice and information about sleep problems and sleep health,0.18851749144891658,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide advice for workplace conflicts and interpersonal challenges,440.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide advice for workplace conflicts and interpersonal challenges,0.19245405159518164,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide astronomy and space science information and assistance,298.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide astronomy and space science information and assistance,0.1303438803985548,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Provide automotive information, specifications, and technical assistance",440.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Provide automotive information, specifications, and technical assistance",0.19245405159518159,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide aviation industry information and technical guidance,216.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide aviation industry information and technical guidance,0.09447744351036184,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide banking services information and financial institution assistance,356.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide banking services information and financial institution assistance,0.1557128235633742,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Provide beauty, skincare, and grooming advice with product recommendations",508.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Provide beauty, skincare, and grooming advice with product recommendations",0.2221969504780733,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide biblical study assistance and theological analysis of scriptures,425.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide biblical study assistance and theological analysis of scriptures,0.18589311801807315,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,"Provide book information, recommendations, and reading management tools",589.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,"Provide book information, recommendations, and reading management tools",0.25762599179445905,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide business formation and corporate legal compliance guidance,330.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide business formation and corporate legal compliance guidance,0.14434053869638622,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide climate science and environmental education assistance,178.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide climate science and environmental education assistance,0.07785641178168709,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive SEO optimization services for business websites,253.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive SEO optimization services for business websites,0.11066107966722945,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive blockchain and cryptocurrency technology assistance,396.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive blockchain and cryptocurrency technology assistance,0.1732086464356634,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive business strategy and startup development guidance,719.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive business strategy and startup development guidance,0.31448741612939907,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive cloud computing guidance and technical expertise,409.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive cloud computing guidance and technical expertise,0.17889478886915747,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive construction and engineering project support,384.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive construction and engineering project support,0.1679598995739766,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive creative writing feedback and development assistance,777.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive creative writing feedback and development assistance,0.3398563592942185,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive debt and credit management advice and analysis,400.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive debt and credit management advice and analysis,0.17495822872289235,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive dental and oral healthcare assistance,252.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive dental and oral healthcare assistance,0.11022368409542214,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive fashion styling advice and clothing recommendations,448.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive fashion styling advice and clothing recommendations,0.19595321616963943,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive foreign language learning instruction and guidance,279.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive foreign language learning instruction and guidance,0.12203336453421745,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive guidance for traditional racket and ball sports,275.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive guidance for traditional racket and ball sports,0.12028378224698848,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive life coaching and personal development guidance,452.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive life coaching and personal development guidance,0.19770279845686842,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive marketing analysis and strategic business consulting,662.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive marketing analysis and strategic business consulting,0.28955586853638693,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive nutrition guidance and meal planning advice,536.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive nutrition guidance and meal planning advice,0.23444402648867577,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive stock analysis and investment recommendations,844.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive stock analysis and investment recommendations,0.3691618626053029,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive wedding and marriage planning assistance and content,255.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive wedding and marriage planning assistance and content,0.11153587081084387,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide comprehensive women's reproductive health information and guidance,466.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide comprehensive women's reproductive health information and guidance,0.20382633646216966,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide computer hardware purchasing advice and component recommendations,354.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide computer hardware purchasing advice and component recommendations,0.15483803241975974,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide computer science tutoring and programming homework help,274.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide computer science tutoring and programming homework help,0.1198463866751813,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide cooking instructions and techniques for preparing foods,506.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide cooking instructions and techniques for preparing foods,0.22132215933445884,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide cryptocurrency and financial trading advice and strategies,440.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide cryptocurrency and financial trading advice and strategies,0.19245405159518159,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide detailed recipes and cooking instructions for specific dishes,444.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide detailed recipes and cooking instructions for specific dishes,0.19420363388241055,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide economics education and concept explanations,353.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide economics education and concept explanations,0.15440063684795252,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide educational information about religious topics and practices,414.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide educational information about religious topics and practices,0.18108176672819368,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide enterprise networking technical guidance and education,410.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide enterprise networking technical guidance and education,0.17933218444096466,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide family law guidance and draft divorce custody support documents,346.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide family law guidance and draft divorce custody support documents,0.15133886784530187,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide fitness training advice and exercise guidance,448.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide fitness training advice and exercise guidance,0.19595321616963945,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide food safety and storage guidance,304.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide food safety and storage guidance,0.1329682538293982,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide footwear advice and shoe recommendations,176.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide footwear advice and shoe recommendations,0.07698162063807261,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide gaming assistance and technical support across platforms,633.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide gaming assistance and technical support across platforms,0.2768713969539772,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide general historical information and educational content,325.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide general historical information and educational content,0.14215356083735003,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide general investment advice and financial education guidance,782.0,sum,"CA,US",0.23704242846508117
North America,request,0,request_pct,Provide general investment advice and financial education guidance,0.3420433371532546,weighted_average,"CA,US",0.23704242846508117
North America,request,0,request_count,Provide general pet care advice and animal behavior information,387.0,sum,"CA,US",0.23704242846508117
